Name,Department,empid,Salary,Address
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Erode
Primary Metal and Metal Product Manufacturing,Level 4,CC711,78,Namakkal
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"3,029",Kovai
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Gandhipuram
Primary Metal and Metal Product Manufacturing,Level 4,CC711,501,Erode
Primary Metal and Metal Product Manufacturing,Level 4,CC711,622,Namakkal
Primary Metal and Metal Product Manufacturing,Level 4,CC711,530,Kovai
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"3,137",Gandhipuram
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"1,216",Erode
Primary Metal and Metal Product Manufacturing,Level 4,CC711,911,Namakkal
Primary Metal and Metal Product Manufacturing,Level 4,CC711,179,Kovai
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Gandhipuram
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"1,010",Erode
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"3,137",Namakkal
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Kovai
Primary Metal and Metal Product Manufacturing,Level 4,CC711,995,Gandhipuram
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Erode
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"830,700",Namakkal
Primary Metal and Metal Product Manufacturing,Level 4,CC711,"106,200",Kovai
Primary Metal and Metal Product Manufacturing,Level 4,CC711,122,Gandhipuram
Primary Metal and Metal Product Manufacturing,Level 4,CC711,60,Erode
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Namakkal
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Kovai
Primary Metal and Metal Product Manufacturing,Level 4,CC711,17,Gandhipuram
Primary Metal and Metal Product Manufacturing,Level 4,CC711,C,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,"7,138",Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,438,Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,"6,564",Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,27,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,1,Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,107,Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,"6,455",Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,47,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,22,Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,123,Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,"1,566",Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,1,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,334,Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,"4,306",Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,58,Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,568,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,607,Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,723,Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,"4,402",Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,"2,622",Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,985,Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,231,Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,84,Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,795,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,"4,402",Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,"1,940",Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,"1,740",Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,722,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,"281,500",Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,"28,500",Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,151,Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,116,Erode
Fabricated Metal Product Manufacturing,Level 3,CC72,24,Namakkal
Fabricated Metal Product Manufacturing,Level 3,CC72,37,Kovai
Fabricated Metal Product Manufacturing,Level 3,CC72,16,Gandhipuram
Fabricated Metal Product Manufacturing,Level 3,CC72,44,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,"7,138",Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,438,Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,"6,564",Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,27,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,1,Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,107,Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,"6,455",Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,47,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,22,Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,123,Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,"1,566",Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,1,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,334,Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,"4,306",Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,58,Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,568,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,607,Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,723,Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,"4,402",Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,"2,622",Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,985,Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,231,Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,84,Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,795,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,"4,402",Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,"1,940",Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,"1,740",Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,722,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,"281,500",Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,"28,500",Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,151,Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,116,Erode
Fabricated Metal Product Manufacturing,Level 4,CC721,24,Namakkal
Fabricated Metal Product Manufacturing,Level 4,CC721,37,Kovai
Fabricated Metal Product Manufacturing,Level 4,CC721,16,Gandhipuram
Fabricated Metal Product Manufacturing,Level 4,CC721,44,Erode
Transport Equipment Manufacturing,Level 3,CC81,"4,159",Namakkal
Transport Equipment Manufacturing,Level 3,CC81,93,Kovai
Transport Equipment Manufacturing,Level 3,CC81,"4,055",Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,6,Erode
Transport Equipment Manufacturing,Level 3,CC81,2,Namakkal
Transport Equipment Manufacturing,Level 3,CC81,3,Kovai
Transport Equipment Manufacturing,Level 3,CC81,"3,919",Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,17,Erode
Transport Equipment Manufacturing,Level 3,CC81,8,Namakkal
Transport Equipment Manufacturing,Level 3,CC81,58,Kovai
Transport Equipment Manufacturing,Level 3,CC81,890,Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,C,Erode
Transport Equipment Manufacturing,Level 3,CC81,72,Namakkal
Transport Equipment Manufacturing,Level 3,CC81,"2,865",Kovai
Transport Equipment Manufacturing,Level 3,CC81,10,Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,614,Erode
Transport Equipment Manufacturing,Level 3,CC81,665,Namakkal
Transport Equipment Manufacturing,Level 3,CC81,291,Kovai
Transport Equipment Manufacturing,Level 3,CC81,"2,634",Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,"1,747",Erode
Transport Equipment Manufacturing,Level 3,CC81,672,Namakkal
Transport Equipment Manufacturing,Level 3,CC81,116,Kovai
Transport Equipment Manufacturing,Level 3,CC81,40,Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,216,Erode
Transport Equipment Manufacturing,Level 3,CC81,"2,634",Namakkal
Transport Equipment Manufacturing,Level 3,CC81,"1,122",Kovai
Transport Equipment Manufacturing,Level 3,CC81,"1,060",Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,452,Erode
Transport Equipment Manufacturing,Level 3,CC81,"329,500",Namakkal
Transport Equipment Manufacturing,Level 3,CC81,"23,000",Kovai
Transport Equipment Manufacturing,Level 3,CC81,165,Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,102,Erode
Transport Equipment Manufacturing,Level 3,CC81,22,Namakkal
Transport Equipment Manufacturing,Level 3,CC81,26,Kovai
Transport Equipment Manufacturing,Level 3,CC81,11,Gandhipuram
Transport Equipment Manufacturing,Level 3,CC81,43,Erode
Transport Equipment Manufacturing,Level 4,CC811,"4,159",Namakkal
Transport Equipment Manufacturing,Level 4,CC811,93,Kovai
Transport Equipment Manufacturing,Level 4,CC811,"4,055",Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,6,Erode
Transport Equipment Manufacturing,Level 4,CC811,2,Namakkal
Transport Equipment Manufacturing,Level 4,CC811,3,Kovai
Transport Equipment Manufacturing,Level 4,CC811,"3,919",Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,17,Erode
Transport Equipment Manufacturing,Level 4,CC811,8,Namakkal
Transport Equipment Manufacturing,Level 4,CC811,58,Kovai
Transport Equipment Manufacturing,Level 4,CC811,890,Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,C,Erode
Transport Equipment Manufacturing,Level 4,CC811,72,Namakkal
Transport Equipment Manufacturing,Level 4,CC811,"2,865",Kovai
Transport Equipment Manufacturing,Level 4,CC811,10,Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,614,Erode
Transport Equipment Manufacturing,Level 4,CC811,665,Namakkal
Transport Equipment Manufacturing,Level 4,CC811,291,Kovai
Transport Equipment Manufacturing,Level 4,CC811,"2,634",Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,"1,747",Erode
Transport Equipment Manufacturing,Level 4,CC811,672,Namakkal
Transport Equipment Manufacturing,Level 4,CC811,116,Kovai
Transport Equipment Manufacturing,Level 4,CC811,40,Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,216,Erode
Transport Equipment Manufacturing,Level 4,CC811,"2,634",Namakkal
Transport Equipment Manufacturing,Level 4,CC811,"1,122",Kovai
Transport Equipment Manufacturing,Level 4,CC811,"1,060",Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,452,Erode
Transport Equipment Manufacturing,Level 4,CC811,"329,500",Namakkal
Transport Equipment Manufacturing,Level 4,CC811,"23,000",Kovai
Transport Equipment Manufacturing,Level 4,CC811,165,Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,102,Erode
Transport Equipment Manufacturing,Level 4,CC811,22,Namakkal
Transport Equipment Manufacturing,Level 4,CC811,26,Kovai
Transport Equipment Manufacturing,Level 4,CC811,11,Gandhipuram
Transport Equipment Manufacturing,Level 4,CC811,43,Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,"9,010",Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,956,Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,"7,927",Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,33,Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,28,Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,66,Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,"8,294",Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,81,Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,22,Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,251,Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,"2,053",Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,1,Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,634,Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,"5,162",Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,91,Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,964,Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,"1,116",Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,869,Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,"7,473",Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,"4,015",Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,"1,315",Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,359,Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,75,Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,"2,143",Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,"7,473",Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,"3,137",Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,"2,997",Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,"1,339",Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,"317,400",Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,"30,600",Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,134,Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,97,Erode
Machinery and Other Equipment Manufacturing,Level 3,CC82,34,Namakkal
Machinery and Other Equipment Manufacturing,Level 3,CC82,28,Kovai
Machinery and Other Equipment Manufacturing,Level 3,CC82,12,Gandhipuram
Machinery and Other Equipment Manufacturing,Level 3,CC82,42,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"4,215",Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,382,Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"3,780",Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,15,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,19,Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,18,Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"3,892",Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,46,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,9,Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,152,Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,908,Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,1,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,251,Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"2,488",Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,37,Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,428,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,524,Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,419,Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"4,297",Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"1,925",Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,615,Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,170,Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,18,Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"1,758",Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"4,297",Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"1,739",Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"1,724",Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,834,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"351,400",Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,"35,000",Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,112,Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,81,Erode
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,34,Namakkal
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,24,Kovai
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,10,Gandhipuram
Electronic and Electrical Equipment Manufacturing,Level 4,CC821,40,Erode
Machinery Manufacturing,Level 4,CC822,"4,796",Namakkal
Machinery Manufacturing,Level 4,CC822,574,Kovai
Machinery Manufacturing,Level 4,CC822,"4,147",Gandhipuram
Machinery Manufacturing,Level 4,CC822,18,Erode
Machinery Manufacturing,Level 4,CC822,8,Namakkal
Machinery Manufacturing,Level 4,CC822,48,Kovai
Machinery Manufacturing,Level 4,CC822,"4,402",Gandhipuram
Machinery Manufacturing,Level 4,CC822,36,Erode
Machinery Manufacturing,Level 4,CC822,13,Namakkal
Machinery Manufacturing,Level 4,CC822,99,Kovai
Machinery Manufacturing,Level 4,CC822,"1,144",Gandhipuram
Machinery Manufacturing,Level 4,CC822,1,Erode
Machinery Manufacturing,Level 4,CC822,383,Namakkal
Machinery Manufacturing,Level 4,CC822,"2,673",Kovai
Machinery Manufacturing,Level 4,CC822,54,Gandhipuram
Machinery Manufacturing,Level 4,CC822,536,Erode
Machinery Manufacturing,Level 4,CC822,592,Namakkal
Machinery Manufacturing,Level 4,CC822,449,Kovai
Machinery Manufacturing,Level 4,CC822,"3,176",Gandhipuram
Machinery Manufacturing,Level 4,CC822,"2,090",Erode
Machinery Manufacturing,Level 4,CC822,700,Namakkal
Machinery Manufacturing,Level 4,CC822,189,Kovai
Machinery Manufacturing,Level 4,CC822,57,Gandhipuram
Machinery Manufacturing,Level 4,CC822,385,Erode
Machinery Manufacturing,Level 4,CC822,"3,176",Namakkal
Machinery Manufacturing,Level 4,CC822,"1,398",Kovai
Machinery Manufacturing,Level 4,CC822,"1,273",Gandhipuram
Machinery Manufacturing,Level 4,CC822,505,Erode
Machinery Manufacturing,Level 4,CC822,"292,500",Namakkal
